,TaxonID,ScientificName,ListingStatus,ListingLocality,ListingDates,SpeciesStatusAssessmentDates,SpeciesStatusAssessmentURLs,SpeciesStatusAssesmentTitles,RecoveryPlanDates,RecoveryPlanURLs,RecoveryPlanTitles,ReviewDates,ReviewURLs,ReviewTitles,CriticalHabitatDesignationDates,CriticalHabitatDesignationURLs,CriticalHabitatDesignationTitles
0,4646,Frasera tubulosa,,,,,,,,,,,,,,,
0,8943,Fratercula arctica,,,,,,,,,,,,,,,
0,430,Fratercula cirrhata,,,,03-01-2020,https://ecos.fws.gov/ServCat/DownloadFile/189477,None,,,,,,,,,
0,4879,Fraxinus anomala lowellii,,,,,,,,,,,,,,,
0,837,Fraxinus cuspidata macropetala,,,,,,,,,,,,,,,
0,1057,Fraxinus gooddingii,,,,,,,,,,,,,,,
0,7957,Fregata andrewsi,Endangered,Wherever found,06-14-1976,,,,,,,,,,,,
0,4818,Fremontodendron californicum ssp. decumbens,Endangered,Wherever found,10-18-1996,,,,09-26-2019; 08-30-2002,https://ecos.fws.gov/docs/recovery_plan/APG amendment ED Bedstraw PH Flannelbush.pdf; https://ecos.fws.gov/docs/recovery_plan/020830b.pdf,None; None,05-02-2019,https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/3436.pdf,None,,,
0,7495,Fremontodendron mexicanum,Endangered,Wherever found,10-13-1998,,,,,,,08-30-2022; 08-14-2009,https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/3941.pdf; https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/1454.pdf,None; None,09-27-2007,https://www.govinfo.gov/link/fr/72/54984?link-type=pdf,None
0,1200,Fritillaria agrestis,,,,,,,,,,,,,,,
0,5685,Fritillaria atropurpurea,,,,,,,,,,,,,,,
0,2728,Fritillaria brandegeei,,,,,,,,,,,,,,,
0,3830,Fritillaria eastwoodiae,,,,,,,,,,,,,,,
0,2261,Fritillaria falcata,,,,,,,,,,,,,,,
0,8120,Fritillaria gentneri,Endangered,Wherever found,12-10-1999,,,,08-28-2003,https://ecos.fws.gov/docs/recovery_plan/030828.pdf,None,07-15-2022; 01-25-2016,https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/3757.pdf; https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/2342.pdf,None; None,,,
0,703,Fritillaria grayana,,,,,,,,,,,,,,,
0,5826,Fritillaria liliacea,,,,,,,,,,,,,,,
0,7746,Fritillaria ojaiensis,,,,,,,,,,,,,,,
0,6108,Fritillaria pluriflora,,,,,,,,,,,,,,,
0,524,Fritillaria striata,,,,,,,,,,,,,,,
0,7068,Fritillaria viridea,,,,,,,,,,,,,,,
0,6271,Fryxellia pygmaea,,,,,,,,,,,,,,,
0,7233,Fulica alai,Endangered,Wherever found,10-13-1970,,,,10-28-2011,https://ecos.fws.gov/docs/recovery_plan/Hawaiian Waterbirds RP 2nd Revision.pdf,None,08-27-2021; 07-06-2015; 08-27-2010,https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/3491.pdf; https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/2265.pdf; https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/1645.pdf,None; None; None,,,
0,2973,Fulica caribaea,,,,,,,,,,,,,,,
0,308,Fumonelix archeri,,,,,,,,,,,,,,,
0,2555,Fumonelix jonesiana,,,,,,,,,,,,,,,
0,324,Fumonelix orestes,,,,,,,,,,,,,,,
0,8471,Fundulus albolineatus,,,,,,,,,,,,,,,
0,9171,Fundulus jenkinsi,,,,,,,,,,,,,,,
0,5045,Fundulus julisia,Endangered,Wherever found,11-20-2019,12-28-2017; 11-14-2017,https://ecos.fws.gov/ServCat/DownloadFile/136354; https://ecos.fws.gov/ServCat/DownloadFile/136322,None; None,11-20-2019,https://ecos.fws.gov/docs/recovery_plan/20191119 final BTM recov outline.pdf,None,,,,07-27-1979,https://www.govinfo.gov/link/fr/44/44418?link-type=pdf,None
0,2777,Fundulus sciadicus,,,,,,,,,,,,,,,
0,7542,Fundulus waccamensis,,,,,,,,,,,,,,,
0,5046,Fusconaia burkei,Threatened,Wherever found,10-10-2012,,,,11-13-2012,https://ecos.fws.gov/docs/recovery_plan/20121113_Recovery Outline for 8 Gulf Coast Mussels_FINAL.pdf,None,09-13-2022,https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/3970.pdf,None,10-10-2012,https://www.govinfo.gov/link/fr/77/61663?link-type=pdf,None
0,2573,Fusconaia cor,,,06-14-2001; 10-15-2007; 06-14-1976,,,,07-09-1984,https://ecos.fws.gov/docs/recovery_plan/840709d.pdf,None,08-25-2021; 10-23-2013,https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/3471.pdf; https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/2137.pdf,None; None,,,
0,3038,Fusconaia cuneolus,,,06-14-2001; 10-15-2007; 06-14-1976,,,,09-19-1984,https://ecos.fws.gov/docs/recovery_plan/fine rayed recov plan.pdf,None,01-03-2022; 10-23-2013,https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/3629.pdf; https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/2138.pdf,None; None,,,
0,5040,Fusconaia escambia,Threatened,Wherever found,10-10-2012,,,,11-13-2012,https://ecos.fws.gov/docs/recovery_plan/20121113_Recovery Outline for 8 Gulf Coast Mussels_FINAL.pdf,None,09-13-2022,https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/3970.pdf,None,10-10-2012,https://www.govinfo.gov/link/fr/77/61663?link-type=pdf,None
0,10339,Fusconaia lananensis,,,,,,,,,,,,,,,
0,5164,Fusconaia masoni,Threatened,Wherever found,12-16-2021,06-01-2021; 04-01-2019,https://ecos.fws.gov/ServCat/DownloadFile/201267; https://ecos.fws.gov/ServCat/DownloadFile/167891,None; None,02-04-2022,https://ecos.fws.gov/docs/recovery_plan/20220204 Recovery Outline for Atlantic Pigtoe - signed.pdf,None,,,,11-16-2021,https://www.govinfo.gov/link/fr/86/64000?link-type=pdf,None
0,3963,Fusconaia mitchelli,,,,,,,,,,,,,08-26-2021,https://www.govinfo.gov/link/fr/86/47916?link-type=pdf,None
0,9880,Fusconaia subrotunda,Threatened,Wherever found,04-10-2023,03-11-2022; 10-01-2018,https://ecos.fws.gov/ServCat/DownloadFile/228101; https://ecos.fws.gov/ServCat/DownloadFile/185471,None; None,,,,,,,03-09-2023,https://www.govinfo.gov/link/fr/88/14794,None
0,7771,Gahnia lanaiensis,,,09-20-1991,,,,09-29-1995,https://ecos.fws.gov/docs/recovery_plan/950929a.pdf,None,08-28-2012,https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/1985.pdf,None,,,
0,2156,Gaillardia aestivalis winkleri,,,,,,,,,,,,,,,
0,2017,Gaillardia flava,,,,,,,,,,,,,,,
0,5795,Galactia eggersii,,,,,,,,,,,,,,,
0,6150,Galactia pinetorum,,,,,,,,,,,,,,,
0,3360,Galactia smallii,Endangered,Wherever found,07-18-1985,,,,08-06-2019; 05-18-1999,https://ecos.fws.gov/docs/recovery_plan/Pine Rocklands Recovery Plan Amendment_1.pdf; https://ecos.fws.gov/docs/recovery_plan/140903.pdf,None; None,07-15-2010,https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/1576.pdf,None,,,
0,2675,Galinsoga semicalva percalva,,,,,,,,,,,,,,,
0,7709,Galium andrewsii gatense,,,,,,,,,,,,,,,
0,704,Galium angustifolium borregoense,,,,,,,,,,,,,,,
0,2916,galium angustifolium ssp. jacinticum,,,,,,,,,,,,,,,
0,6337,Galium buxifolium,,,07-31-1997,01-01-2022,https://ecos.fws.gov/ServCat/DownloadFile/218081,None,09-26-2000,https://ecos.fws.gov/docs/recovery_plan/000926.pdf,None,11-07-2023; 12-01-2022; 10-20-2009,https://www.govinfo.gov/link/fr/88/76679; https://www.govinfo.gov/link/fr/50/73722; https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/1538.pdf,None; None; None,,,
0,2018,Galium californicum luciense,,,,,,,,,,,,,,,
0,5358,Galium californicum miguelense,,,,,,,,,,,,,,,
0,4184,Galium californicum primum,,,,,,,,,,,,,,,
0,5209,Galium californicum ssp. sierrae,Endangered,Wherever found,10-18-1996,,,,09-26-2019; 08-30-2002,https://ecos.fws.gov/docs/recovery_plan/APG amendment ED Bedstraw PH Flannelbush.pdf; https://ecos.fws.gov/docs/recovery_plan/020830b.pdf,None; None,05-02-2019; 05-02-2019,https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/3436.pdf; https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/2702.pdf,None; None,,,
0,7335,Galium catalinense acrispum,,,,,,,,,,,,,,,
0,6109,Galium clementis,,,,,,,,,,,,,,,
0,4315,Galium collomae,,,,,,,,,,,,,,,
0,8161,Galium correllii,,,,,,,,,,,,,,,
0,3035,Galium glabrescens modocense,,,,,,,,,,,,,,,
0,2433,Galium grande,,,,,,,,,,,,,,,
0,4003,Galium hardhamiae,,,,,,,,,,,,,,,
0,6838,Galium hilendiae kingstonense,,,,,,,,,,,,,,,
0,5332,Galium hypotrichium tomentellum,,,,,,,,,,,,,,,
0,1440,Galium serpenticum scotticum,,,,,,,,,,,,,,,
0,7688,Galium serpenticum warnerense,,,,,,,,,,,,,,,
0,4242,Gallicolumba canifrons,,,06-02-1970,,,,,,,,,,,,
0,7236,Gallicolumba stairi,,,10-24-2016,,,,04-19-2022,https://ecos.fws.gov/docs/recovery_plan/Recovery_Plan_5_American_Samoa_Species_20220419.pdf,None,07-01-2021; 07-01-2021,https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/3307.pdf; https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/3301.pdf,None; None,,,
0,6615,Gallicolumba xanthonura xanthonura,,,,,,,,,,,,,,,
0,8011,Gallinula chloropus guami,Endangered,Wherever found,08-27-1984,,,,08-20-2019; 09-30-1991,https://ecos.fws.gov/docs/recovery_plan/Mariana_Common_Moorhen_Final_Recovery_Plan_Amendment_20190820.pdf; https://ecos.fws.gov/docs/recovery_plan/910928.pdf,None; None,08-28-2020; 08-18-2015; 07-29-2009,https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/3072.pdf; https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/2291.pdf; https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/2291.pdf,None; None; None,,,
0,6612,Gallinula galeata sandvicensis,Endangered,Wherever found,03-11-1967,,,,10-28-2011,https://ecos.fws.gov/docs/recovery_plan/Hawaiian Waterbirds RP 2nd Revision.pdf,None,08-25-2021; 08-03-2015; 08-27-2010,https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/3476.pdf; https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/2283.pdf; https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/1648.pdf,None; None; None,,,
0,1820,Gallirallus (=Tricholimnas) sylvestris,Endangered,Wherever found,06-14-1976,,,,,,,,,,,,
0,5112,Gallirallus owstoni,,,10-30-1989; 04-11-1984,,,,08-20-2019; 09-28-1990,https://ecos.fws.gov/docs/recovery_plan/Guam_Rail_Final_Recovery_Plan_Amendment_20190820.pdf; https://ecos.fws.gov/docs/recovery_plan/900928b.pdf,None; None,12-02-2020; 08-20-2014; 07-29-2009,https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/3213.pdf; https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/2214.pdf; https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/1430.pdf,None; None; None,,,
0,6203,Gallotia simonyi simonyi,Endangered,Wherever found,02-29-1984,,,,,,,,,,,,
0,625,Gambelia silus,Endangered,Wherever found,03-11-1967,07-15-2020; 07-15-2020,https://ecos.fws.gov/ServCat/DownloadFile/173244; https://ecos.fws.gov/ServCat/DownloadFile/195398,None; None,09-30-1998,https://ecos.fws.gov/docs/recovery_plan/980930a.pdf,None,07-15-2020; 02-16-2010,https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/2990.pdf; https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/1539.pdf,None; None,,,
0,2150,Gambelia speciosa,,,,,,,,,,,,,,,
0,6744,gambelia wislizenii,,,,,,,,,,,,,,,
0,6709,gambelia wislizenii ssp. wislizenii,,,,,,,,,,,,,,,
0,8495,Gambusia amistadensis,,,04-30-1980,,,,,,,,,,,,
0,627,Gambusia clarkhubbsi,,,,,,,,,,,,,,,
0,6634,Gambusia gaigei,Endangered,Wherever found,03-11-1967,,,,09-19-1984,https://ecos.fws.gov/docs/recovery_plan/061211.pdf,None,08-28-2023; 02-09-2012,https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/7437.pdf; https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/2009.pdf,None; None,,,
0,7519,Gambusia georgei,,,07-14-1980,,,,02-14-1996,https://ecos.fws.gov/docs/recovery_plan/960214.pdf,None,10-17-2023; 08-03-2018,https://www.govinfo.gov/link/fr/88/71644; https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/2573.pdf,None; None,,,
0,1647,Gambusia heterochir,Endangered,Wherever found,03-11-1967,,,,01-14-1982,https://ecos.fws.gov/docs/recovery_plan/820114.pdf,None,08-29-2023; 05-07-2010,https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/8559.pdf; https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/1561.pdf,None; None,,,
0,460,Gambusia nobilis,Endangered,Wherever found,10-13-1970,,,,05-09-1983,https://ecos.fws.gov/docs/recovery_plan/051220a.pdf,None,07-06-2018,https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/2563.pdf,None,,,
0,319,Gambusia senilis,,,,,,,,,,,,,,,
0,8412,Gammarus acherondytes,Endangered,Wherever found,09-03-1998,,,,09-20-2002,https://ecos.fws.gov/docs/recovery_plan/020920.pdf,None,04-14-2020; 09-30-2011,https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/2955.pdf; https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/1820.pdf,None; None,,,
0,818,Gammarus bousfieldi,,,,,,,,,,,,,,,
0,8042,Gammarus desperatus,Endangered,Wherever found,08-09-2005,,,,10-17-2019,https://ecos.fws.gov/docs/recovery_plan/Final Recovery Plan Four Invertebrates of Pecos River Valley_1.pdf,None,05-05-2020; 12-28-2010,https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/3348.pdf; https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/1695.pdf,None; None,06-07-2011,https://www.govinfo.gov/link/fr/76/33036?link-type=pdf,None
0,224,Gammarus hyalleloides,Endangered,Wherever found,07-09-2013,,,,,,,08-31-2023,https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/7503.pdf,None,07-09-2013,https://www.govinfo.gov/link/fr/78/40970?link-type=pdf,None
0,4290,Gammarus pecos,Endangered,Wherever found,07-09-2013,11-20-2020,https://ecos.fws.gov/ServCat/DownloadFile/214610,None,11-03-2021,https://ecos.fws.gov/docs/recovery_plan/Diamond Y Invertebrates Draft Recovery Plan_13Sep2021_1.pdf,None,09-23-2019,https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/2829.pdf,None,07-09-2013,https://www.govinfo.gov/link/fr/78/40970?link-type=pdf,None
0,6853,Gardenia brighamii,Endangered,Wherever found,08-21-1985,,,,09-30-1993,https://ecos.fws.gov/docs/recovery_plan/930930b.pdf,None,08-25-2021; 06-02-2014; 01-18-2008,https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/3474.pdf; https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/2188.pdf; https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/1172.pdf,None; None; None,,,
0,753,Gardenia mannii,Endangered,Wherever found,10-10-1996,,,,08-10-1998,https://ecos.fws.gov/docs/recovery_plan/980810.pdf,None,09-30-2019; 08-05-2013; 01-18-2008,https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/2871.pdf; https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/2074.pdf; https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/1171.pdf,None; None; None,09-18-2012,https://www.govinfo.gov/link/fr/77/57647?link-type=pdf,None
0,5835,Gardenia remyi,Endangered,Wherever found,10-31-2016,,,,,https://ecos.fws.gov/docs/recovery_plan/Hawaiian_Archipelago_Recovery_Plan_20221214.pdf,None,07-28-2021,https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/3529.pdf,None,,,
0,3682,Gardenia taitensis,,,,,,,,,,,,,,,
0,3763,Gasterosteus aculeatus santaannae,,,,,,,,,,,,,,,
0,7002,Gasterosteus aculeatus williamsoni,Endangered,Wherever found,10-13-1970,,,,12-26-1985,https://ecos.fws.gov/docs/recovery_plan/Revised UTS RP.pdf,None,04-07-2021; 06-15-2009,https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/944.pdf; https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/1506.pdf,None; None,09-17-2002,https://www.govinfo.gov/link/fr/67/58580?link-type=pdf,None
0,2315,Gastrocopta dalliana dalliana,,,,,,,,,,,,,,,
0,4316,Gaura demareei,,,,,,,,,,,,,,,
0,6110,Gaura neomexicana var. coloradensis,,,10-18-2000,,,,05-25-2010,https://ecos.fws.gov/docs/recovery_plan/Colorado Butterfly Plant Recovery Outline_Final_May 2010.pdf,None,12-17-2012,https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/2017.pdf,None,,,
0,8199,Gavia adamsii,,,,,,,,,,,,,,,
0,4464,gavia immer,,,,,,,,,,,,,,,
0,2199,Gavialis gangeticus,Endangered,Wherever found,06-02-1970,,,,,,,,,,,,
0,5973,Gaylussacia brachycera,,,,,,,,,,,,,,,
0,4751,Gazella cuvieri,Endangered,Wherever found,06-02-1970,,,,,,,,,,,,
0,1232,Gazella dama,Endangered,Wherever found,09-02-2005,,,,,,,,,,,,
0,6183,Gazella dama lozanoi,Endangered,Wherever found,06-02-1970,,,,,,,,,,,,
0,3076,Gazella dama mhorr,Endangered,Wherever found,06-02-1970,,,,,,,,,,,,
0,7644,Gazella dorcas massaesyla,Endangered,Wherever found,06-02-1970,,,,,,,,,,,,
0,22,Gazella dorcas pelzelni,Endangered,Wherever found,07-27-1979,,,,,,,,,,,,
0,2414,Gazella dorcas saudiya,Endangered,Wherever found,07-27-1979,,,,,,,,,,,,
0,619,Gazella gazella,Endangered,Wherever found,07-27-1979,,,,,,,,,,,,
0,766,Gazella leptoceros,Endangered,Wherever found,06-02-1970,,,,,,,,,,,,
0,4495,Gazella subgutturosa marica,Endangered,Wherever found,07-27-1979,,,,,,,,,,,,
0,9501,Gelochelidon nilotica,,,,,,,,,,,,,,,
0,572,Genistidium dumosum,,,,,,,,,,,,,,,
0,3847,Gentiana austromontana,,,,,,,,,,,,,,,
0,3683,Gentiana autumnalis,,,,,,,,,,,,,,,
0,7336,Gentiana fremontii,,,,,,,,,,,,,,,
0,10544,Gentiana latidens,,,,,,,,,,,,,,,
0,1170,Gentiana pennelliana,,,,,,,,,,,,,,,
0,2164,Gentiana plurisetosa,,,,,,,,,,,,,,,
0,3036,Gentiana setigera,,,,,,,,,,,,,,,
0,7778,Gentiana villosa,,,,,,,,,,,,,,,
0,2676,Gentianella propinqua aleutica,,,,,,,,,,,,,,,
0,1747,Gentianella wislizenii,,,,,,,,,,,,,,,
0,7699,Geocarpon minimum,Threatened,Wherever found,06-16-1987,,,,07-26-1993,https://ecos.fws.gov/docs/recovery_plan/930726.pdf,None,07-20-2016; 07-01-2009,https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/2360.pdf; https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/1415.pdf,None; None,,,
0,25,Geochelone nigra (=elephantopus),Endangered,Wherever found,06-02-1970,,,,,,,,,,,,
0,6198,Geochelone radiata,Endangered,Wherever found,06-02-1970,,,,,,,,,,,,
0,6202,Geochelone yniphora,Endangered,Wherever found,06-14-1976,,,,,,,,,,,,
0,6371,Geoclemys hamiltonii,Endangered,Wherever found,06-14-1976,,,,,,,,,,,,
0,6622,Geomys arenarius brevirostris,,,,,,,,,,,,,,,
0,6192,Geomys bursarius arenarius,,,,,,,,,,,,,,,
0,2194,Geomys bursarius breviceps,,,,,,,,,,,,,,,
0,6764,Geomys colonus,,,,,,,,,,,,,,,
0,3923,Geomys cumberlandius,,,,,,,,,,,,,,,
0,7647,Geomys personatus maritimus,,,,,,,,,,,,,,,
0,1230,Geomys personatus streckeri,,,,,,,,,,,,,,,
0,2886,Geomys pinetis fontanelus,,,,,,,,,,,,,,,
0,7397,Geomys pinetis goffi,,,,,,,,,,,,,,,
0,8679,geomys streckeri,,,,,,,,,,,,,,,
0,1611,Geomys texensis bakeri,,,,,,,,,,,,,,,
0,3,Geopsittacus occidentalis,Endangered,Wherever found,06-02-1970,,,,,,,,,,,,
0,1474,Geothlypis trichas insperata,,,,,,,,,,,,,,,
0,2084,Geothlypis trichas sinuosa,,,,,,,,,,,,,,,
0,6346,Geranium arboreum,Endangered,Wherever found,05-13-1992,,,,07-29-1997,https://ecos.fws.gov/docs/recovery_plan/970729.pdf,None,08-28-2023; 10-23-2018; 08-29-2011,https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/8427.pdf; https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/2631.pdf; https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/1779.pdf,None; None; None,03-30-2016,https://www.govinfo.gov/link/fr/81/17789?link-type=pdf,None
0,244,Geranium caespitosum,,,,,,,,,,,,,,,
0,6111,Geranium cuneatum hololeucum,,,,,,,,,,,,,,,
0,8032,Geranium hanaense,Endangered,Wherever found,06-27-2013,,,,,,,09-29-2020,https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/3140.pdf,None,03-30-2016,https://www.govinfo.gov/link/fr/81/17789?link-type=pdf,None
0,1673,Geranium hillebrandii,Endangered,Wherever found,06-27-2013,,,,,,,08-19-2020,https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/3034.pdf,None,03-30-2016,https://www.govinfo.gov/link/fr/81/17789?link-type=pdf,None
0,5757,Geranium kauaiense,Endangered,Wherever found,05-13-2010,,,,08-27-2021,https://ecos.fws.gov/docs/recovery_plan/Final_KIRP_ExecSum_Hyperlinks_A.pdf,None,08-04-2022; 09-13-2017,https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/3826.pdf; https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/2445.pdf,None; None,04-13-2010,https://www.govinfo.gov/link/fr/75/18960?link-type=pdf,None
